title,content,rating,version,votecount,votesum,time,page
为啥不能连接网络了？,苹果设置里根本没有允许网络数据开始啊！,3,3.9.5,0,0,2020-05-17T00:13:22-07:00,4
意见,建议可以弄个玩家的活跃度，或者上次上线的时间。要不然，感觉好多都是填了答卷没人。,4,3.8.8,0,0,2020-05-13T14:50:04-07:00,4
建议停止向已离线的客户发短信,求求你不要再发短信了，烦得很，你们的品牌形象在一条条短信中消耗殆尽，吃相真的很难看,1,3.8.8,0,0,2020-05-01T17:47:57-07:00,4
注销kkkkk,好希望注销的账号能找回来,5,3.8.8,0,0,2020-04-26T18:54:19-07:00,4
tui！渣男,渣男太多了，一个个披着羊皮的狼,1,3.8.8,1,1,2020-04-20T08:14:59-07:00,4
👍🏻,谢谢，没有小视频功能。五星好评,5,3.8.8,0,0,2020-04-15T09:36:22-07:00,4
黑板墙,黑板墙看不了，日期2019-12-19，今天刚充了会员，你就这么对我😤,3,3.8.8,0,0,2020-04-12T07:06:38-07:00,4
吃相难看,说真的，大家还是用果仁吧,1,3.8.8,0,0,2020-04-10T16:43:56-07:00,4
身份是不假,身份是不假，但是怎么说呢，戾气太重，功利心太重，所有社交平台该有的缺点它一样不少，我很感谢，也很痛恨。坦白讲，两个人，没有感情基础，这样能坚持下去吗，或者说能够成功吗？所有网络社交都是存在快感，你以为认识了他们，其实你谁都没认识。好了，改进的点，除了优化，建议还能多一些诚意，不要老拿答题当卖点。,1,3.8.8,1,1,2020-04-09T09:23:44-07:00,4
越来越差,现在连按专业，地区之类的筛选都需要会员了，小抄也需要。恰饭恰得也太影响普通用户使用了。,1,3.8.8,0,0,2020-04-08T06:26:22-07:00,4
注销后这个手机号就不能再登了？,注销后以后再也就不让用了呗,1,3.8.8,0,0,2020-04-08T01:43:53-07:00,4
不可以玩兔子洞,你们都有兔子洞 我的怎么还在2019.12.19,5,3.8.7,0,0,2020-04-04T18:25:58-07:00,4
不怎么样,没什么意思也不能给人带来快乐,1,3.8.7,1,1,2020-04-01T22:45:35-07:00,4
涉嫌歧视,分流、赤果果的学历歧视,1,3.8.7,1,1,2020-03-29T21:12:25-07:00,4
不能注销,能不能给我注销，能不能能不能？什么垃圾软件，脑子有坑？？,1,3.8.5,0,0,2020-03-21T09:13:37-07:00,4
卡顿，但是在这里脱单了,嘻嘻，感谢summer，在这里脱单成功！,4,3.8.5,0,0,2020-03-20T00:53:45-07:00,4
summer那年夏天,我应该是第一批用户了吧，找到了男朋友，虽然后来分手了，但是真的我觉得他很优秀，留下了很美好的回忆。但是后来再看这个app，学校变多了，也变得有些乱了，有些陌生了。,5,3.8.3,0,0,2020-03-19T04:05:28-07:00,4
垃圾,什么垃圾会员要一个月30，想钱想疯了？？吃相难看，赶紧滚吧,1,3.8.3,0,0,2020-03-17T11:55:15-07:00,4
呵呵,软件已经背离了最初的初衷，会员功能只是个开始，广告植入满天飞，甚至已经影响用户的使用。自己也不管理好社区，举报封禁根本不及时。渣男渣女越来越多，再见👋👋👋,1,3.8.3,2,1,2020-03-16T03:03:44-07:00,4
拒绝刻板印象，一点也不有趣！！,"1.背景
“十分钟情侣”的剧本，女生往往为小事生气，男生来哄女生，比如女生要翻男生手机，女生埋怨男生忘记送礼物……

2.listen，“女生”不等于“小气、作、吵闹…” 这些剧本太刻板印象了，拜托宁看看自己妈妈，看看自己女性朋友，坚强的、优秀的女性多了去了好吗？",1,3.8.3,0,0,2020-03-15T20:15:18-07:00,4
莫名其妙上不去了？,用着用着突然自动登出然后微信登录就一直显示网络不给力？？？,1,3.8.3,0,0,2020-03-14T02:58:32-07:00,4
聊天记录管理,希望可以查找聊天记录！按日期搜索聊天记录！希望可以发gif！！,5,3.8.3,1,1,2020-03-12T20:44:59-07:00,4
对这个软件的看法,还是不怎么好8，认识的人就好像是虚拟存在的，甚至可以说很多渣男渣女……,1,3.8.3,1,1,2020-03-12T07:13:31-07:00,4
请完善防骗机制,summer上对用户使用天数等信息的过度保密，造成的信息不对称，很有可能并且已经成为部分渣男渣女说谎欺骗感情的温床，与这个软件的初衷违背，甚至给人造成情感创伤，已经在summer 上遇到好几个有这样被骗经历的人了，男生女生都有，麻烦团队认真对待。,2,3.8.3,0,0,2020-03-10T23:03:22-07:00,4
绿色无污染app,00后和95后比较多 90后男生比较少 比较绿色无污染,5,3.8.3,0,0,2020-03-09T04:29:53-07:00,4
各种点赞，但是一定要吐槽一个,"软件非常的好，这点是我很欣赏的，优点太多我就不一一列举。
再此只是想建议一个改善，发语音，软件默认是实时转成文字的，然后很多次效果并不行，自认为普通话标准，却在我说完以后告诉我没有录音，重复多次都不行，让我一度不敢发长语音，完全是靠人品，所以希望在语音这一点上能改善，或者像微信那样，纯粹的发语音，而不是实时转文字。",2,3.8.3,2,2,2020-03-08T23:02:56-07:00,4
社交系统什么时候能恢复,从12月19日到三月三日 社交系统还没恢复 怎么这么久？麻烦小哥哥小姐姐快一点诶，喜欢黑板墙胜过答题聊天,4,3.8.3,0,0,2020-03-02T17:43:38-07:00,4
为什么上传的照片删除不了？,这么流氓的吗？上传过的照片就删不了了,2,3.8.1,0,0,2020-02-27T00:50:52-07:00,4
回复挺快的,回复挺快的,5,3.8.1,0,0,2020-02-26T19:21:34-07:00,4
换个头像还要多点一次提交,每次都忘了点提交，又要重新改，太麻烦了！,1,3.8.1,0,0,2020-02-25T06:58:09-07:00,4
也是真的醉了,"1 都两个多月了，社区功能还不能用？
2 主要功能还瘫痪着就要收费？
3 有时间做收费的功能，没时间修复吗？",1,3.8.1,0,0,2020-02-22T11:00:17-07:00,4
…,"可不可以不要在首页出现
多少人回答了问卷
…
人家看到我99+都以为我是海王",4,3.8.1,1,1,2020-02-19T20:49:15-07:00,4
位置信息不准确双标,bug提出建议不回复，没有运营,1,3.8.1,0,0,2020-02-19T17:18:56-07:00,4
除非闲的时间巨多否则别下,"1.很难匹配到人
2.会员功能鸡肋
3.缺少筛选功能
4.僵尸用户不少",1,3.8.1,0,0,2020-02-18T20:36:17-07:00,4
黑板墙动态功能怎么还不能更新呀！,程序员大哥请看到我！,2,3.8.1,0,0,2020-02-14T17:22:37-07:00,4
无法收到验证码,真是垃圾，骗我更新，更新完重新登录收不到验证码，尝试次数多了干脆还直接限制验证码登录了，但是你倒是给出密码登录的功能啊！真是脑残设计！ 加了反馈群还一直不通过,1,3.8.0,0,0,2020-02-13T19:12:31-07:00,4
居然原来正常的功能现在都需要会员了,这是膨胀了？？？很多正常的功能，都是很基本的，筛选家乡学院什么的，居然要会员？？也是服了，退了退了,1,3.8.0,0,0,2020-02-13T14:34:31-07:00,4
不足,说说不足，语音通话质量不佳，容易掉线,4,3.8.0,0,0,2020-02-13T00:40:33-07:00,4
大学生交友,和男朋友在这个软件认识的，虽然男朋友不太好太直了，但是所经历的还是很有意思很值得的，比较靠谱的大学生交友网站,4,3.7.8,0,0,2020-02-11T21:44:32-07:00,4
差评,差评是因为对学校分层筛选的片面性太强。如果真要按照学校水平分层，就应该保持对学校实力评价的实时更新，而不是依据成见，将一些知名度较低但是实力和未来不可估量的学校随意划分。,1,3.7.8,0,0,2020-02-11T10:22:39-07:00,4
付费会员上的不合时宜,我应该是summer比较早的一批用户，在平台小两年。看得出来付费会员功能有对标soul的迹象，但是soul的用户群体更广，玩法更多样，整体来说体验更好，用户粘性更强。所以，先有用户价值才能有商业价值，soul的会员我买过几次，但是summer没有一个核心的理由让我购买，且在没有修好社区之前匆匆上了付费会员，实在是太心急了。,1,3.7.8,0,0,2020-02-05T22:17:38-07:00,4
在？筛选性取向要会员,滚啊滚啊，你有事吗大姐，你有事吗大姐，你有事吗大姐，你有事吗大姐？？？？,1,3.7.8,0,0,2020-02-04T11:07:18-07:00,5
垃圾，圈钱,之前筛选还免费，功能没完善就开会员功能圈钱了,1,3.7.6,0,0,2020-01-29T03:31:28-07:00,5
垃圾app圈钱,垃圾死了，快快倒闭,1,3.7.6,0,0,2020-01-27T10:36:58-07:00,5
？？？,功能还没完善就开始收费了？一个月30？无语,1,3.7.6,0,0,2020-01-25T05:38:30-07:00,5
卸载了 挺失望的,一个月前动态不能用 开始还偶尔上去看看 后来完全忘了 今天进来一看 不想着赶紧升级社区让用户恢复使用居然先收费？？？？牛逼 属实牛逼 这是要洗粉吗？贵app如此孜孜不倦向陌陌探探积木学习真是令人感动 那就祝贵app在约火包软件的道路上越做越强 再创辉煌！！！,1,3.7.6,0,0,2020-01-23T10:55:28-07:00,5
麻烦长点心吧,功能还没有完全恢复就开始要收会员了，长点心吧,3,3.7.6,0,0,2020-01-22T19:04:44-07:00,5
我来实名攻击你一下,充值防喷？给爷爬！,1,3.7.6,1,1,2020-01-22T00:26:20-07:00,5
如果有查看访客的功能和，就应该有删除访问记录的配套,如题,1,3.7.6,0,0,2020-01-21T17:12:10-07:00,5
动态黑板墙不更新,所谓的技术升级过后动态、黑板墙都不更新了。一直停留在12月19号，我看不到任何人更新之后的动态。,1,3.7.5,1,0,2020-01-19T18:46:19-07:00,5
。,。,4,3.7.5,0,0,2020-01-13T17:46:34-07:00,5
怎么回事,黑板墙等功能什么时候恢复好啊，都快一个月了，有没有具体时间啊,4,3.7.5,0,0,2020-01-10T21:52:38-07:00,5
我不明白为什么新版本更新完 聊天记录会没？,我真的服气了,2,3.7.5,0,0,2020-01-10T08:57:22-07:00,5
本来要给四星，但是为什么社区功能还不开放！,万人血书求开放社区功能,3,3.7.5,0,0,2020-01-10T04:21:02-07:00,5
凉了？,十几天了还不能发动态？不短信召回就凉了,1,3.7.5,0,0,2020-01-09T03:04:37-07:00,5
bug,为什么summer动态从19年12-19日之后就不再更新？？？,3,3.7.5,0,0,2020-01-08T03:15:07-07:00,5
匹配语音没有了？,不能匹配语音了，一星也不想给。,1,3.7.5,0,0,2020-01-08T03:11:00-07:00,5
黑板墙，兔子洞都没了？,为什么黑板墙都停留在12月19了，这是怎么回事，没人发现吗？？？告诉我不是一个人，程序员干嘛去了，还是说这个app凉了,5,3.7.5,0,0,2020-01-06T06:29:56-07:00,5
English,"Its really difficult to use this app, it doesn’t has English version ? 太麻烦",1,3.7.5,1,0,2020-01-06T01:47:38-07:00,5
“社区系统升级”什么时候结束呀,“社区系统升级”什么时候结束呀？无法查看动态和留言板,4,3.7.5,0,0,2020-01-05T12:23:02-07:00,5
好评为了让你看到,能不能不要再给我发短信了？？？？？？？？？,5,3.7.3,0,0,2020-01-01T17:39:33-07:00,5
顶不住了，搞了十几炮,大学生活好啊,5,3.7.3,1,1,2019-12-29T21:05:12-07:00,5
很抱歉刚开始给了一个很差的评分,实在很抱歉，我没有查明原因的情况下就给了差评，事后查明确实不是这款app造成的我的信息泄漏，是我疏忽了，也向开发者道歉，对不起，是我太过鲁莽了。这款app还是很好用的。,5,3.7.3,0,0,2019-12-28T06:24:36-07:00,5
summer为什么还不能发动态,summer是遇到了什么技术问题吗？还是跟某瓣一样的情况？太久不能发动态交流的话，可真的要脱坑了。譬如微信一周不让你发朋友圈这样……,3,3.7.3,0,0,2019-12-27T01:54:31-07:00,5
内容一直停留在12.19日,不知道咋回事，黑板墙的内容一直停留在12.19日，没有更新！更新了版本还是这样，卸载重装也是！不知道是不是和ios11.3版本不适配！,5,3.7.3,0,0,2019-12-23T22:58:06-07:00,5
我被封号了吗？,为什么黑板墙和动态都显示在更新啊,1,3.7.3,0,0,2019-12-23T19:54:47-07:00,5
更新不了,更新好几遍依旧是旧版本,2,3.7.3,0,0,2019-12-22T18:27:14-07:00,5
封号太严格,封号前完全没有提示，直接封号，而且都是永久封号，过于严格,1,3.7.2,0,0,2019-12-22T09:29:29-07:00,5
真的,找到另一半,5,3.7.2,0,0,2019-12-22T09:15:53-07:00,5
审核能不能走点心？,奇慢无比,1,3.7.2,0,0,2019-12-19T07:04:07-07:00,5
值得信任,希望能产生用户粘性，并扩展用户数目,5,3.7.1,0,0,2019-12-18T06:44:32-07:00,5
真棒,能不能那啥就靠你了,5,3.7.1,0,0,2019-12-18T04:38:59-07:00,5
不愧是一款好的软件，很好很好,软件很好，我跟审核开了个玩笑，他就禁止我进入了直接给给封了，有点无情道啦🤣🤣,5,3.7.0,0,0,2019-12-17T01:33:03-07:00,5
为什么一直显示网络不给力 登录不了,之前一直没有问题，今天突然提示我账号在别处登录，然后我再登录一直显示网络不给力 登录不了 手机号也无法验证,4,3.7.0,0,0,2019-12-15T00:46:48-07:00,5
表情包！,建议增加自定义表情包功能，不然影响交流发挥😂,4,3.7.0,0,0,2019-12-13T09:25:06-07:00,5
差,更新之后iPhone7闪退，啥情况啊,1,3.7.0,0,0,2019-12-09T19:43:30-07:00,5
校园不正经恋爱神器,身边女生被summer上的渣男坑骗，下场非常惨。不排除玩这个软件的有好人，不过大多数自然是坏人。,1,3.7.0,1,1,2019-12-07T01:14:10-07:00,5
认证太慢，认证前什么都干不了。,认证一天了还没好,1,3.7.0,0,0,2019-12-06T23:43:41-07:00,5
谢谢summer,我很感谢summer给了我认识我前任的机会，虽然因为一些矛盾现在已经分手了💔但和她在一起的时间真的很开心，我也不知道她能不能看到，但我真的很幸运能够和她度过那192天，谢谢你，谢谢summer,5,3.7.0,0,0,2019-12-06T08:47:32-07:00,5
太假了,这软件是钓鱼软件 里面很多女的根本不是为了交友的,1,3.6.8,0,0,2019-12-04T06:53:54-07:00,5
好评,从一个开发者的角度，这款软件很富有新意，无论是初衷还是设计，校园市场广大，加大推广力度必定风靡，如果能够添加一些学生互助功能是否会可以推动以平台为媒介的线下社交呢,5,3.6.8,0,0,2019-12-02T18:48:04-07:00,5
性别选错了改不了,烦,1,3.6.8,0,0,2019-12-02T00:08:37-07:00,5
建议,"1.可以开发一下来自同一个高中母校/初中/小学的设置，认识更多校友，相信在校友中成功找到另一半的几率会大大提高，同时有助于扩大用户规模。
2.关于运营盈利来源，或许可以增加付费精准匹配功能，输入条件例如身高，年龄，家乡，外貌匹配等，能够减少时间成本去一个个看。
3.线下活动组织以及高校使用者人数，了解该app的人数范围还有进步空间哦。",4,3.6.8,0,0,2019-11-30T04:35:39-07:00,5
总之很恶心的一款软件。 赶紧卸载了🤢,明明通过考试。 但系统给你不显示。 哈哈哈。 你说恶心不恶心,1,3.6.8,0,0,2019-11-25T05:36:03-07:00,5
垃圾,垃圾，认证后就把你强制下线,1,3.6.8,0,0,2019-11-24T22:57:26-07:00,5
sooooooo much bug,"bug过多 初衷很好 落实很难 大半年了也没见修复过啥bug
so bad",3,3.6.8,0,0,2019-11-23T09:27:26-07:00,5
不能登录……电话号码验证失败什么鬼,不能登录，电话号码验证失败,1,3.6.8,0,0,2019-11-21T06:05:05-07:00,5
垃圾，还欺骗下载,骗人下载、应用也很垃圾,1,3.6.8,0,0,2019-11-19T17:12:08-07:00,5
苹果版的闪退进不去了,更新了一下后进不去了！,4,3.6.8,0,0,2019-11-17T16:51:20-07:00,5
垃圾,这玩意儿到现在不认199开头的手机号？又不能跳过绑定又不认手机号，9102年了不认199的手机号？？？？,1,3.6.8,0,0,2019-11-14T23:42:22-07:00,5
无语,天天给我发骚扰短信,1,3.6.8,0,0,2019-11-13T18:59:21-07:00,5
应当保持小众社交圈,summer最开始之所以被我喜欢，因为它的人群审核机制为安全性提供了保障，规避了很多其他社交软件的不可控因素，真的希望保持，成为大学生群体之间互动搭建一个平台,3,3.6.6,0,0,2019-11-08T03:12:44-07:00,6
yp盛行,打着学校名义到处撩骚 yp什么的 无趣,1,3.6.6,1,1,2019-11-07T17:16:25-07:00,6
聊天记录,整天还不错，但是有一些小细节希望进步，比如聊天记录只能一点点往前翻，并不能找某一天，或者某一张照片，实在太不方便了！！！！,4,3.6.6,0,0,2019-11-05T07:58:55-07:00,6
辣鸡软件,不好玩，不建议下载，就是个yp平台，美其名曰大学生社交，恶心,1,3.6.2,2,0,2019-11-03T07:52:03-07:00,6
更新之后一直进不去,一点开就黑屏自动退出,1,3.6.2,0,0,2019-11-01T08:58:01-07:00,6
改进建议,能否增加一个搜索聊天记录的功能啊？有时候忘记一些东西拉也拉不到....,5,3.6.2,0,0,2019-10-29T23:15:29-07:00,6
求解决—无法使用的问题,下载后软件注册步骤一直显示无法使用网络，换过多出网络都这样，手机网络使用设置没有问题，系统IOS，麻烦核实是否是系统问题,3,3.6.2,0,0,2019-10-29T05:45:31-07:00,6
国外学校收录太少,名字不全,1,3.6.1,0,0,2019-10-28T07:41:40-07:00,6
注册都注册不了,恕我直言，👎,1,3.6.1,0,0,2019-10-27T17:49:18-07:00,6
挺好的,能不能介绍里面加个民族 让大家都能看见的那种,4,3.6.1,0,0,2019-10-25T20:41:34-07:00,6
不能注册,验证手机号的时候显示网络不给力不能发送验证码,3,3.6.1,0,0,2019-10-22T04:24:32-07:00,6
良心软件！让我脱单了,"首先需要大学生认证，设置了门槛，也保证了用户的质量，希望能够坚持，并避免有人混水摸鱼。因为我感觉大学生用户还是相对单纯的，不希望有别用用心的人破坏了这个环境。

我没想到注册后一个月收到十几份问卷，小姐姐都这么主动的？？？真好，这是在其他交友软件上不可能的。在比较中，面基了两位，最后和其中一个确定了关系，因此十分感谢summer！如果结了婚，一定想办法感谢下开发团队。

另外几乎没有收费项目，大大的良心，所以现在我也向身材的单身985男同事安利summer，希望越做越好，再次感谢！",5,3.6.1,0,0,2019-10-19T10:47:10-07:00,6
注册不了,验证码太难了 一直错误,1,3.5.9,0,0,2019-10-07T18:56:57-07:00,6
无聊,这种东西暴露了太多隐私，而且为什么要网上交友，学校里面不能交友吗？学生的本职工作是学习还是整天想着这些无聊的事情,1,3.5.9,3,1,2019-10-03T05:49:10-07:00,6
发视频闪退，而且不是一两次。,闪退,3,3.5.9,0,0,2019-10-03T03:25:38-07:00,6
消息不推送了,没有消息推送了,1,3.5.9,1,0,2019-09-30T17:28:56-07:00,6
疯狂闪退,是不是不适配新系统 狂闪都进不去,1,3.5.9,0,0,2019-09-29T07:42:00-07:00,6
隐私做的太差,关了定位别人仍然能看到你的位置。只能注销。,1,3.5.9,0,0,2019-09-29T05:26:08-07:00,6
推送没了,"尊敬的开发者您好：
请问后面会考虑适配iPadOS吗？

推送没了，微信推送正常，这个软件没推送了 😖",4,3.5.9,0,0,2019-09-28T21:30:21-07:00,6
消息没有提示,只有打开了app才能看到新消息,2,3.5.9,0,0,2019-09-28T19:06:51-07:00,6
很好的app,严格来说，“适配iOS13”和“兼容iOS13”其实是两回事。,4,3.5.9,0,0,2019-09-28T12:31:34-07:00,6
为什么我进不去了，一直闪退,一开就闪退，苹果手机,5,3.5.9,0,0,2019-09-28T07:30:02-07:00,6
闪退,打开就闪退什么鬼,1,3.5.9,0,0,2019-09-27T11:12:42-07:00,6
iPhone 8 iOS 13.1 beta4 今天更新后闪退,如题 请尽快解决,2,3.5.8,0,0,2019-09-27T10:11:58-07:00,6
修正一下软件啦,程序员大神们，修正一下iPhonexr的适配啦，又闪退了……,4,3.5.8,0,0,2019-09-27T09:43:59-07:00,6
闪退！求修复！,才刚刚聊得还不错，现在就闪退！根本打不开！嗷嗷程序猿葛格麻烦快点修复啊，哭了，给你们打了五分了！,5,3.5.8,0,0,2019-09-27T09:25:46-07:00,6
打不开闪退,之前用iPhone7 ios13可以打开 刚换iPhone8 ios13就打不开软件了 一直闪退,1,3.5.8,0,0,2019-09-27T09:22:38-07:00,6
启动就闪退，根本打不开。,一启动就闪退了，根本打不开。,1,3.5.8,0,0,2019-09-27T08:55:58-07:00,6
13.1系统闪退,升级系统后闪退,1,3.5.8,0,0,2019-09-27T08:33:24-07:00,6
Ios 13.1打不开app,如题,3,3.5.8,0,0,2019-09-27T08:33:06-07:00,6
Ios13更新了直接闪退,刚更新的一直闪退……希望尽快改进 着急,5,3.5.8,0,0,2019-09-27T07:59:23-07:00,6
最近为什么老是闪退进不去,为什么老是闪退,1,3.5.8,0,0,2019-09-27T07:29:51-07:00,6
进不去了,进不去了,1,3.5.8,0,0,2019-09-27T07:16:45-07:00,6
ios13.1闪退,不知道是不是更新了系统的原因 打不开软件，重新下载也没辙,2,3.5.8,0,0,2019-09-27T06:43:28-07:00,6
软件闪退,软件是个好软件，游戏很好玩，里面的朋友也很有趣，但是我的summer打不开了😭 一直闪退，从未打开过，难道是iOS13不支持嘛？苦于不知道有没有官方微博之类的，只能来此诉说一下问题啦,5,3.5.8,0,0,2019-09-27T04:22:49-07:00,6
ios13.1 一直闪退,根本打不开啊😂,1,3.5.8,0,0,2019-09-27T03:34:25-07:00,6
闪退闪退闪退！！！！,"昨晚拍照闪退就算了！！！
今天连进去都进不了！！！！
一点summer就闪退
什么东西啊啊啊啊啊
是ios13不兼容吗！",1,3.5.8,0,0,2019-09-27T03:29:54-07:00,6
更新后闪退,更新后闪退,1,3.5.8,0,0,2019-09-27T03:18:11-07:00,6
麻烦支持一下iOS13.1,顺便希望增强互动性，比如答题成功后很多人都不聊天，可以加入一些话题，更多的表情包支持，举行更多话题活动，优化举报机制,4,3.5.8,0,0,2019-09-27T02:35:27-07:00,6
闪退是为什么,自从手机更新 软件更新以后，就一直闪退，今天点进去好几次就退出来好几次。为什么……,4,3.5.8,0,0,2019-09-27T02:32:52-07:00,6
闪退？？？,。。。,1,3.5.8,0,0,2019-09-27T01:33:56-07:00,6
ios13用户请求更新,ios13下载后闪退无极限 请后台尽快更新啦,5,3.5.8,0,0,2019-09-27T00:42:35-07:00,6
软件一直不错，但最近iOS闪退,这两天ios闪退，希望优化,5,3.5.8,0,0,2019-09-27T00:24:35-07:00,6
系统更新，summer闪退,为何手机系统更新后，summer会闪退？,5,3.5.8,0,0,2019-09-27T00:07:54-07:00,6
闪退,疯狂闪退，根本进不去,1,3.5.8,0,0,2019-09-26T23:52:20-07:00,6
闪退,打不开，一直在闪退,4,3.5.8,0,0,2019-09-26T21:57:29-07:00,6
闪退,"闪退啊，手机型号是iPhoneX,系统是iOS13",1,3.5.8,0,0,2019-09-26T20:46:12-07:00,6
软件闪退,为何今天打开软件就闪退？？卸载再下载依然是这样的问题……,1,3.5.8,0,0,2019-09-26T20:21:47-07:00,6
更新之后闪退 根本打不开,更新之后闪退 根本打不开,1,3.5.8,0,0,2019-09-26T19:51:28-07:00,6
ios13闪退进不去,ios13闪退进不去,1,3.5.8,0,0,2019-09-26T18:58:44-07:00,6
软件闪退，根本进不去,闪退严重，进不去。删了重下也进不去。缘分没了……,1,3.5.8,0,0,2019-09-26T18:54:08-07:00,7
进不去 iOS13.1,现在一点应用 进去就闪退 进不去,5,3.5.8,0,0,2019-09-26T18:50:19-07:00,7
闪退，疯狂闪退,给我发短信之后，我又下回来了，结果开都开不了，hhh笑死个人，不愧是你清北的。,1,3.5.8,0,0,2019-09-26T18:19:21-07:00,7
闪退问题,经常有闪退问题,4,3.5.8,0,0,2019-09-26T18:18:44-07:00,7
闪退,闪退？,1,3.5.8,0,0,2019-09-26T18:18:29-07:00,7
@开发者,应该抓紧解决APP在iOS13系统上闪退的问题,1,3.5.8,0,0,2019-09-26T18:09:43-07:00,7
ios13.1闪退,ios13.1刚开始聊天的时候发送图片闪退，后来直接打不开app了，请修复，谢谢。,5,3.5.8,0,0,2019-09-26T17:58:43-07:00,7
闪退,为啥更新后一直闪退,4,3.5.8,0,0,2019-09-26T17:04:15-07:00,7
bug反馈：,进去就会闪退出来，快看看吧。iPhonex,5,3.5.8,0,0,2019-09-26T16:31:29-07:00,7
深色模式不好用,还不如没有，选择生日的时候都看不到数字,4,3.5.8,0,0,2019-09-26T16:09:46-07:00,7
闪退,ios13.1系统闪退,5,3.5.8,0,0,2019-09-26T16:03:58-07:00,7
闪退啊啊啊啊啊啊啊啊啊啊！！！！！！,如题,5,3.5.8,0,0,2019-09-26T10:27:00-07:00,7
闪退 xr 13.1,登不进去啊,3,3.5.8,0,0,2019-09-26T09:27:36-07:00,7
iOS13.1，打开就闪退，进不去软件，修复一下吧，很急的,iOS13.1，打开就闪退，进不去软件，修复一下吧，很急的,5,3.5.8,0,0,2019-09-26T09:27:35-07:00,7
闪退,"闪退 闪退 闪退
闪退之前 深色模式很丑",1,3.5.8,0,0,2019-09-26T09:09:05-07:00,7
闪退版本,新版本疯狂闪退,1,3.5.8,0,0,2019-09-26T08:41:33-07:00,7
闪退,ios13一打开就闪退,2,3.5.8,0,0,2019-09-26T08:27:52-07:00,7
闪退,一点进去就闪退 删了重下还是闪退,1,3.5.8,0,0,2019-09-26T08:05:01-07:00,7
一直闪退,一直一直闪退 根本没办法用 难道和ios13不相容吗,1,3.5.8,0,0,2019-09-26T06:57:38-07:00,7
闪退怎么办啊,我规划好,4,3.5.8,0,0,2019-09-26T03:16:14-07:00,7
xr闪退,IOS13.1，点击进入软件闪退，尽快处理一下吧,3,3.5.8,0,0,2019-09-26T03:13:25-07:00,7
更新完闪退,更新完闪退，大哥们赶紧修复下：,1,3.5.8,0,0,2019-09-26T01:25:18-07:00,7
iPhone XR 最新版本闪退啊,一打开就闪退,3,3.5.8,0,0,2019-09-26T00:59:00-07:00,7
当前版本ios打不开啊,怎么办,4,3.5.8,0,0,2019-09-26T00:46:42-07:00,7
闪退啊更新的是什么鬼,闪退闪退,1,3.5.8,0,0,2019-09-25T23:14:58-07:00,7
辣鸡,辣鸡软件,1,3.5.6,0,0,2019-09-25T09:11:24-07:00,7
给产品点赞！,不开心了可以有兔子洞吐槽，想交友了可以答题，想请教问题了可以黑板墙,5,3.5.6,0,0,2019-09-23T20:49:36-07:00,7
这个app我只看到清北学生满满优越感,只要你本科是双非，那么你就无法查看985学校，最高只可查看211。怎么985和双非之间还有生殖隔离是怎么的，我985朋友不是照样和我玩的很开心吗？为了维护质量，那就不要对非985开放，又想赚钱，又瞧不起双非，你是想立牌坊吗？赶紧把这个app收回你们清北之间使用吧,1,3.5.6,4,4,2019-09-21T22:14:49-07:00,7
希望增加聊天记录导出功能,跟好多单身的朋友推荐了summer，也在summer遇见了喜欢的人儿。希望summer可以越做越好～,5,3.5.5,0,0,2019-09-11T07:45:04-07:00,7
被圣彼得堡的经典百搭款大逆不道,宝贝弟弟你都不想和你手机上你的那把宿舍兼收并蓄能否绝大部分你的经典百搭好时机那份分别是干什么的咖啡呢不单独哼着北京,1,3.5.5,0,0,2019-09-10T19:59:06-07:00,7
6,真不愧是清华北大的人才研发的软件  差学校都不配玩,1,3.5.2,2,2,2019-09-08T23:25:58-07:00,7
聊天信息同步,啥时候能支持聊天信息同步。。。,1,3.5.2,0,0,2019-09-08T21:22:22-07:00,7
清北出品？,呵呵,1,3.5.2,0,0,2019-09-06T13:28:28-07:00,7
红包兑换码根本没有,说是工作日十点发，但是一直在抢根本抢不到！骗人！！！！！！！,1,3.5.2,0,0,2019-09-03T19:07:36-07:00,7
就这个水平还“中国脸书”？！！,清华北大学生不过如此！！！社区治理一塌糊涂！！！,1,3.5.1,2,2,2019-09-02T20:48:14-07:00,7
这是大学生yp软件吗,真是太low了,1,3.5.1,0,0,2019-08-27T02:43:59-07:00,7
根本找不到对象,辣鸡！,1,3.5.1,0,0,2019-08-25T22:18:17-07:00,7
闪退快修复吧,动态页面一点进去就闪退，莫得办法，卸载重下也不行,1,3.3.9,0,0,2019-08-16T06:36:59-07:00,7
王守义王先生哈哈哈,在这个软件上认识了一个很聊的来的朋友，但是最近软件出了问题账号被封了，这几天都联系不到，跟客服电话打了好几次也没解决，可能缘分已尽了吧。对不起啦lzy，希望你之后好好的呀。,5,3.3.5,0,0,2019-08-07T06:33:05-07:00,7
手机验证码登陆不上去,手机验证码登陆不上去了，是为什么呀,3,3.3.5,0,0,2019-08-03T03:35:04-07:00,7
唔啊啊啊啊啊啊啊,软件完全没有适配iphone xr等机型，希望早日改进。其他的都很不错呢！,5,3.3.5,0,0,2019-08-01T23:57:44-07:00,7
在吗,怎么才能查看认证，我已经认证好了，我想看一下我认证的学校图片,5,3.3.5,0,0,2019-08-01T17:21:37-07:00,7
